brand,model,car_name,price,year,hand_num,horse_power,4x4,fuel_type,engine_volume,valid_test,magnesium_wheels,distance_control,economical,adaptive_cruise_control,cruise_control,brand_group,car_age,price_per_hp,price_per_liter,age_bucket,price_bucket
isuzu,d-max,Isuzu 4X4 D-MAX,130000.0,2017,2,163.0,1,diesel,2.5,1,0,0,0,0,0,Other,8,797.5460122699386,52000.0,7-10,100-200k
bmw,1 series,BMW 1 Series,16000.0,2022,1,136.0,0,petrol,1.5,1,0,1,1,0,0,Luxury,3,117.6470588235294,10666.666666666666,0-3,0-50k
kia,sportage,Kia Sportage,74500.0,2017,2,155.0,0,petrol,2.0,1,1,1,0,0,0,Budget,8,480.64516129032256,37250.0,7-10,50-100k
subaru,crosstrek,Subaru XV,63400.0,2017,2,114.0,1,petrol,1.6,1,1,0,1,0,0,Other,8,556.140350877193,39625.0,7-10,50-100k
subaru,crosstrek,Subaru XV,57000.0,2017,1,114.0,1,petrol,1.6,0,1,1,1,0,0,Other,8,500.0,35625.0,7-10,50-100k
hyundai,i10,Hyundai i10,70000.0,2022,1,84.0,0,petrol,1.2,0,0,1,0,0,0,Budget,3,833.3333333333334,58333.333333333336,0-3,50-100k
ds,ds7 crossback,DS / DS DS7 Crossback / Crossback,99000.0,2018,1,177.0,0,diesel,2.0,0,1,0,1,1,1,Other,7,559.3220338983051,49500.0,7-10,50-100k
chevrolet,orlando,Chevrolet Orlando,32500.0,2015,2,140.0,0,electric,1.4,0,1,1,1,0,0,Budget,10,232.14285714285714,23214.285714285717,7-10,0-50k
hyundai,i25,Hyundai i25,24550.0,2012,2,109.0,0,petrol,1.4,0,0,0,0,0,0,Budget,13,225.22935779816513,17535.714285714286,11-15,0-50k
ds,ds3 crossback,DS / DS DS3 Crossback / Crossback,96600.0,2019,1,155.0,0,petrol,1.2,0,1,0,0,1,1,Other,6,623.2258064516129,80500.0,4-6,50-100k
toyota,corolla,Toyota Corolla,49700.0,2016,2,132.0,0,petrol,1.6,1,0,0,0,0,0,Budget,9,376.5151515151515,31062.5,7-10,0-50k
hyundai,tucson,Hyundai Tucson,147900.0,2023,2,180.0,0,petrol,1.6,0,0,1,0,1,1,Budget,2,821.6666666666666,92437.5,0-3,100-200k
tesla,model 3,Tesla Model 3,182900.0,2021,1,513.0,1,electric,,0,1,0,0,1,1,Luxury,4,356.5302144249513,,4-6,100-200k
mitsubishi,asx,Mitsubishi ASX,66900.0,2018,2,150.0,0,petrol,2.0,1,1,1,0,0,0,Other,7,446.0,33450.0,7-10,50-100k
fiat,ducato,Fiat Ducato long,108800.0,2020,1,150.0,0,diesel,2.3,1,0,0,0,0,0,Budget,5,725.3333333333334,47304.34782608696,4-6,100-200k
kia,niro hybrid,Kia Niro Hybrid,117000.0,2021,1,141.0,0,petrol,1.6,0,1,0,0,1,1,Budget,4,829.7872340425532,73125.0,4-6,100-200k
toyota,corolla,Toyota Corolla Hybrid,107000.0,2019,0,98.0,0,hybrid,1.8,0,1,1,0,0,0,Budget,6,1091.8367346938776,59444.444444444445,4-6,100-200k
citroen,c4,Citroen C4 Speedorer,74825.0,2021,1,130.0,0,petrol,1.2,0,0,0,0,0,0,Other,4,575.5769230769231,62354.16666666667,4-6,50-100k
renault,megane,Renault Megane Grand Coupe,59900.0,2020,1,116.0,0,diesel,1.5,0,1,0,0,1,1,Budget,5,516.3793103448276,39933.333333333336,4-6,50-100k
lexus,gs300h,Lexus GS300H,73000.0,2015,2,181.0,0,hybrid,2.5,0,1,1,0,0,0,Luxury,10,403.31491712707185,29200.0,7-10,50-100k
hyundai,ioniq,Hyundai Ioniq,102900.0,2021,1,141.0,0,hybrid,1.6,0,0,0,0,0,0,Budget,4,729.7872340425532,64312.5,4-6,100-200k
mazda,3,Mazda 3,112900.0,2021,1,165.0,0,petrol,2.0,0,1,0,0,1,1,Other,4,684.2424242424242,56450.0,4-6,100-200k
skoda,superb,Skoda Superb (until 2019),89900.0,2017,2,180.0,0,petrol,1.8,0,1,0,1,1,1,Budget,8,499.44444444444446,49944.444444444445,7-10,50-100k
renault,megane,Renault Megane Grand Coupe,61999.0,2019,2,116.0,0,diesel,1.5,0,1,0,0,1,1,Budget,6,534.4741379310345,41332.666666666664,4-6,50-100k
kia,xceed,Kia XCEED,96600.0,2021,1,140.0,0,petrol,1.4,0,1,1,1,0,0,Budget,4,690.0,69000.0,4-6,50-100k
toyota,rav4 hybrid,Toyota RAV4 Hybrid,135400.0,2019,1,178.0,0,hybrid,2.5,0,1,0,1,0,0,Budget,6,760.6741573033707,54160.0,4-6,100-200k
audi,q3,Audi Q3,172000.0,2021,1,150.0,0,petrol,1.5,0,1,0,0,1,1,Luxury,4,1146.6666666666667,114666.66666666667,4-6,100-200k
audi,q2,Audi Q2,100000.0,2019,2,116.0,0,petrol,1.0,0,1,0,0,1,1,Luxury,6,862.0689655172414,100000.0,4-6,50-100k
skoda,kodiaq,Skoda Kodiaq,142000.0,2020,1,150.0,0,petrol,1.5,0,1,0,0,1,1,Budget,5,946.6666666666666,94666.66666666667,4-6,100-200k
chevrolet,spark,Chevrolet Spark,63000.0,2020,2,98.0,0,electric,1.4,1,1,1,0,0,0,Budget,5,642.8571428571429,45000.0,4-6,50-100k
audi,a4,Audi A4,98000.0,2017,3,190.0,0,petrol,2.0,0,1,0,0,1,1,Luxury,8,515.7894736842105,49000.0,7-10,50-100k
ford,explorer,Ford Explorer,5000.0,2014,1,290.0,1,petrol,3.5,1,0,1,0,1,1,Other,11,17.24137931034483,1428.5714285714287,11-15,0-50k
skoda,superb,Skoda Superb (2019 onwards),205000.0,2022,1,156.0,0,hybrid,1.4,1,1,0,0,0,0,Budget,3,1314.1025641025642,146428.57142857145,0-3,200-400k
citroen,jumpy,Citroen Jumpy short/medium,118975.0,2020,1,149.0,0,diesel,2.0,1,0,1,1,0,0,Other,5,798.489932885906,59487.5,4-6,100-200k
volvo,xc90,Volvo XC90,33000.0,2010,6,238.0,1,petrol,3.2,1,1,0,0,0,0,Other,15,138.65546218487395,10312.5,11-15,0-50k
skoda,superb,Skoda Superb (2019 onwards),135000.0,2021,1,150.0,0,petrol,1.5,1,1,0,0,1,1,Budget,4,900.0,90000.0,4-6,100-200k
abarth,500c,Abarth 500c,45000.0,2011,10,135.0,0,petrol,1.4,1,1,0,0,0,0,Other,14,333.3333333333333,32142.857142857145,11-15,0-50k
toyota,yaris cross,Toyota Yaris Cross,154900.0,2024,0,116.0,0,petrol,1.5,0,1,0,0,1,1,Budget,1,1335.344827586207,103266.66666666667,0-3,100-200k
hyundai,i20,Hyundai i20 Cross,57000.0,2017,2,100.0,0,petrol,1.4,1,0,1,0,0,0,Budget,8,570.0,40714.28571428572,7-10,50-100k
kia,rio,Kia Rio,23000.0,2015,2,109.0,0,petrol,1.4,1,0,0,0,0,0,Budget,10,211.0091743119266,16428.57142857143,7-10,0-50k
bmw,2 series,BMW 2 Series,159900.0,2021,2,136.0,0,petrol,1.5,0,1,1,1,0,0,Luxury,4,1175.735294117647,106600.0,4-6,100-200k
renault,megane,Renault Megane Grand Coupe,71900.0,2019,1,116.0,0,diesel,1.5,0,1,0,1,1,1,Budget,6,619.8275862068965,47933.333333333336,4-6,50-100k
kia,sportage,Kia Sportage,89999.0,2020,3,136.0,0,diesel,1.6,0,0,1,0,0,0,Budget,5,661.7573529411765,56249.375,4-6,50-100k
toyota,corolla,Toyota Corolla Hybrid,103900.0,2020,1,98.0,0,petrol,1.8,0,0,0,0,0,0,Budget,5,1060.204081632653,57722.22222222222,4-6,100-200k
hyundai,ioniq,Hyundai Ioniq,105000.0,2021,1,141.0,0,hybrid,1.6,1,0,1,0,0,0,Budget,4,744.6808510638298,65625.0,4-6,100-200k
hyundai,i10,Hyundai i10,72900.0,2021,1,84.0,0,petrol,1.2,0,0,0,0,0,0,Budget,4,867.8571428571429,60750.0,4-6,50-100k
skoda,kodiaq,Skoda Kodiaq,129999.0,2021,3,150.0,0,petrol,1.5,0,1,0,0,1,1,Budget,4,866.66,86666.0,4-6,100-200k
jeep,wrangler,Jeep / Jeep Wrangler short,210000.0,2020,2,272.0,1,petrol,2.0,1,1,1,0,0,0,Other,5,772.0588235294117,105000.0,4-6,200-400k
volvo,xc90,Volvo XC90,195825.0,2017,1,407.0,1,hybrid,2.0,1,0,0,1,0,0,Other,8,481.14250614250614,97912.5,7-10,100-200k
volkswagen,transporters,Volkswagen commercial/passenger transporter,28000.0,2005,2,130.0,0,diesel,2.5,0,0,0,0,0,0,Other,20,215.3846153846154,11200.0,15+,0-50k
hyundai,santa fe,Hyundai Santa Fe,30000.0,2008,2,189.0,1,petrol,2.7,1,1,0,0,0,0,Budget,17,158.73015873015873,11111.11111111111,15+,0-50k
volkswagen,crafter,Volkswagen Crafter,185000.0,2022,2,177.0,0,diesel,2.0,1,0,1,0,1,1,Other,3,1045.1977401129943,92500.0,0-3,100-200k
kia,ceed,Kia CEED / CEED,20000.0,2017,2,136.0,0,diesel,1.6,1,1,0,1,0,0,Budget,8,147.05882352941177,12500.0,7-10,0-50k
lexus,es300h,Lexus ES300H,28800.0,2020,1,178.0,0,hybrid,2.5,1,0,0,0,1,1,Luxury,5,161.79775280898878,11520.0,4-6,0-50k
volvo,944,Volvo 944,3000.0,1994,1,112.0,0,petrol,2.3,1,0,0,0,0,0,Other,31,26.785714285714285,1304.3478260869567,15+,0-50k
hyundai,i30,Hyundai i30CW,12500.0,2010,4,126.0,0,petrol,1.6,1,0,0,0,0,0,Budget,15,99.2063492063492,7812.5,11-15,0-50k
subaru,crosstrek,Subaru XV,96000.0,2020,1,152.0,1,petrol,2.0,0,1,0,0,1,1,Other,5,631.578947368421,48000.0,4-6,50-100k
renault,megane,Renault Megane Grand Coupe,50025.0,2017,3,110.0,0,diesel,1.5,1,1,0,1,0,0,Budget,8,454.77272727272725,33350.0,7-10,50-100k
toyota,yaris cross,Toyota Yaris Cross,135000.0,2021,1,125.0,0,petrol,1.5,0,1,0,0,1,1,Budget,4,1080.0,90000.0,4-6,100-200k
skoda,superb,Skoda Superb (2019 onwards),198000.0,2023,1,190.0,0,petrol,2.0,1,1,1,0,0,0,Budget,2,1042.1052631578948,99000.0,0-3,100-200k
jeep,renegade,Jeep / Jeep Renegade,179000.0,2023,1,180.0,1,petrol,1.3,1,0,0,1,0,0,Other,2,994.4444444444445,137692.3076923077,0-3,100-200k
leap motor,t03,leapmotor T03,84900.0,2024,0,108.0,0,electric,,0,1,1,1,0,0,Other,1,786.1111111111111,,0-3,50-100k
nissan,qashqai,Nissan Qashqai,9000.0,2019,2,160.0,0,petrol,1.3,0,1,0,0,1,1,Budget,6,56.25,6923.076923076923,4-6,0-50k
mercedes-benz,a,Mercedes A-Class,209000.0,2022,2,136.0,0,petrol,1.3,0,1,1,1,0,0,Luxury,3,1536.764705882353,160769.23076923075,0-3,200-400k
toyota,corolla,Toyota Corolla Hybrid,96500.0,2020,1,122.0,0,hybrid,1.8,0,1,0,0,1,1,Budget,5,790.983606557377,53611.11111111111,4-6,50-100k
nissan,x-trail,Nissan X-Trail,90000.0,2018,2,130.0,0,diesel,1.6,0,1,1,1,0,0,Budget,7,692.3076923076923,56250.0,7-10,50-100k
kia,niro phev,Kia Niro PHEV,127000.0,2022,1,141.0,0,hybrid,1.6,0,1,1,0,0,0,Budget,3,900.7092198581561,79375.0,0-3,100-200k
jeep,grand cherokee,Jeep / Jeep Grand Cherokee,98500.0,2018,1,286.0,1,petrol,3.6,1,1,0,0,0,0,Other,7,344.4055944055944,27361.11111111111,7-10,50-100k
audi,q3,Audi Q3,199000.0,2022,3,190.0,1,petrol,2.0,0,1,0,0,1,1,Luxury,3,1047.3684210526317,99500.0,0-3,100-200k
hyundai,ioniq,Hyundai Ioniq,120900.0,2021,1,141.0,0,hybrid,1.6,1,1,0,0,0,0,Budget,4,857.4468085106383,75562.5,4-6,100-200k
audi,e-tron,Audi E-tron,235000.0,2019,2,408.0,1,electric,,0,1,0,0,1,1,Luxury,6,575.9803921568628,,4-6,200-400k
skoda,superb,Skoda Superb (2019 onwards),110000.0,2020,2,150.0,0,petrol,1.5,0,1,0,0,1,1,Budget,5,733.3333333333334,73333.33333333333,4-6,100-200k
toyota,avensis,Toyota Avensis,12000.0,2006,2,150.0,0,petrol,2.0,1,0,0,0,0,0,Budget,19,80.0,6000.0,15+,0-50k
kia,rio,Kia Rio,73500.0,2019,1,120.0,0,petrol,1.0,0,0,0,0,0,0,Budget,6,612.5,73500.0,4-6,50-100k
kia,niro hybrid,Kia Niro Hybrid,60000.0,2017,2,141.0,0,hybrid,1.6,0,1,0,0,1,1,Budget,8,425.531914893617,37500.0,7-10,50-100k
renault,captur,Renault Capture,2000.0,2016,2,118.0,0,petrol,1.2,1,1,0,1,0,0,Budget,9,16.949152542372882,1666.6666666666667,7-10,0-50k
hyundai,sonata hybrid,Hyundai Sonata Hybrid,7000.0,2021,2,192.0,0,hybrid,2.0,0,1,0,0,1,1,Budget,4,36.458333333333336,3500.0,4-6,0-50k
toyota,aygo cross,Toyota Aygo Cross (AYGO X),10100.0,2023,1,72.0,0,petrol,1.0,0,1,1,1,0,0,Budget,2,140.27777777777777,10100.0,0-3,0-50k
toyota,corolla,Toyota Corolla Hybrid,119000.0,2021,2,98.0,0,hybrid,1.8,0,0,0,0,1,1,Budget,4,1214.2857142857142,66111.11111111111,4-6,100-200k
renault,clio 4th generation 20132019,Renault Clio 4th generation (2013-2019),20000.0,2015,2,90.0,0,petrol,0.9,1,0,1,1,0,0,Budget,10,222.22222222222223,22222.222222222223,7-10,0-50k
nissan,qashqai,Nissan Qashqai,2000.0,2017,2,115.0,0,petrol,1.2,0,1,1,1,0,0,Budget,8,17.391304347826086,1666.6666666666667,7-10,0-50k
audi,q7,Audi Q7,159900.0,2017,2,218.0,1,diesel,3.0,1,1,0,1,0,0,Luxury,8,733.4862385321101,53300.0,7-10,100-200k
maxus,deliver 3,Maxus Deliver 3,204770.0,2024,0,120.0,0,electric,,0,0,1,1,0,0,Other,1,1706.4166666666667,,0-3,200-400k
chevrolet,traverse,Chevrolet Traverse,135000.0,2018,2,310.0,0,electric,3.6,0,1,1,0,0,0,Budget,7,435.48387096774195,37500.0,7-10,100-200k
kia,ceed,Kia CEED / CEED,59900.0,2020,1,140.0,0,petrol,1.4,0,1,1,1,0,0,Budget,5,427.85714285714283,42785.71428571429,4-6,50-100k
skoda,superb,Skoda Superb (2019 onwards),10000.0,2023,1,190.0,0,petrol,2.0,1,1,0,0,1,1,Budget,2,52.63157894736842,5000.0,0-3,0-50k
toyota,corolla,Toyota Corolla Hybrid,98900.0,2020,1,98.0,0,hybrid,1.8,0,1,0,1,0,0,Budget,5,1009.1836734693877,54944.444444444445,4-6,50-100k
bmw,5 series,BMW 5 Series,51000.0,2012,7,204.0,0,petrol,2.5,1,1,0,0,1,1,Luxury,13,250.0,20400.0,11-15,50-100k
mercedes-benz,s-class coupe,Mercedes S-Class Coupe,139000.0,2010,6,612.0,0,petrol,6.0,1,1,0,0,0,0,Luxury,15,227.12418300653596,23166.666666666668,11-15,100-200k
hyundai,i20,Hyundai i20,18500.0,2014,3,85.0,0,petrol,1.2,1,1,1,0,0,0,Budget,11,217.64705882352942,15416.666666666668,11-15,0-50k
mitsubishi,l200 hunter 2x4,Mitsubishi L200 Hunter 2X4,55000.0,2010,1,136.0,0,diesel,2.5,1,0,0,1,0,0,Other,15,404.4117647058824,22000.0,11-15,50-100k
renault,megane,Renault Megane Grand Coupe,47900.0,2018,3,110.0,0,diesel,1.5,1,1,0,1,0,0,Budget,7,435.45454545454544,31933.333333333332,7-10,0-50k
peugeot,3008,Peugeot 3008,128000.0,2023,1,130.0,0,diesel,1.5,0,1,0,0,1,1,Other,2,984.6153846153846,85333.33333333333,0-3,100-200k
alfa romeo,romeo,Alfa Romeo Giulietta,33400.0,2017,1,170.0,0,petrol,1.4,1,1,0,1,0,0,Other,8,196.47058823529412,23857.14285714286,7-10,0-50k
kia,seltos,Kia Seltos,108000.0,2021,1,149.0,0,petrol,2.0,1,1,1,0,0,0,Budget,4,724.8322147651006,54000.0,4-6,100-200k
bmw,1 series,BMW 1 Series,214700.0,2024,1,136.0,0,petrol,1.5,1,0,1,1,0,0,Luxury,1,1578.6764705882354,143133.33333333334,0-3,200-400k
dacia,unknown,Dacia stabs,6000.0,2017,2,115.0,0,diesel,1.2,1,0,0,0,0,0,Budget,8,52.17391304347826,5000.0,7-10,0-50k
mitsubishi,asx,Mitsubishi ASX,101500.0,2020,1,150.0,0,petrol,2.0,0,1,1,1,0,0,Other,5,676.6666666666666,50750.0,4-6,100-200k
nissan,juke,Nissan Juke / Juke,5900.0,2019,1,113.0,0,petrol,1.6,1,1,1,0,0,0,Budget,6,52.21238938053097,3687.5,4-6,0-50k
fiat,500,Fiat 500,14000.0,2013,5,69.0,0,petrol,1.2,1,0,0,1,0,0,Budget,12,202.8985507246377,11666.666666666668,11-15,0-50k
hyundai,ioniq,Hyundai Ioniq,106900.0,2021,1,141.0,0,hybrid,1.6,0,0,0,0,0,0,Budget,4,758.1560283687943,66812.5,4-6,100-200k
geely,geometry c,Geely - Geely Geometry C,164900.0,2024,0,204.0,0,electric,,0,1,0,0,1,1,Other,1,808.3333333333334,,0-3,100-200k
mazda,6,Mazda 6,152000.0,2022,1,195.0,0,petrol,2.5,0,1,0,0,1,1,Other,3,779.4871794871794,60800.0,0-3,100-200k
mitsubishi,outlander,Mitsubishi Outlander,60000.0,2014,2,150.0,0,petrol,2.0,1,1,0,0,0,0,Other,11,400.0,30000.0,11-15,50-100k
seat,ateca,Seat Atka,91000.0,2021,1,150.0,0,petrol,1.5,0,1,0,0,1,1,Budget,4,606.6666666666666,60666.666666666664,4-6,50-100k
suzuki,swift,Suzuki Swift,88000.0,2021,1,83.0,0,hybrid,1.2,0,1,0,0,1,1,Budget,4,1060.2409638554218,73333.33333333334,4-6,50-100k
skoda,kodiaq,Skoda Kodiaq,117000.0,2020,1,150.0,0,petrol,1.5,0,1,0,0,1,1,Budget,5,780.0,78000.0,4-6,100-200k
hyundai,tucson,Hyundai Tucson,105000.0,2020,1,177.0,0,petrol,1.6,0,1,0,0,1,1,Budget,5,593.2203389830509,65625.0,4-6,100-200k
kia,picanto,Kia Picanto,73000.0,2022,1,84.0,0,petrol,1.2,1,1,1,0,0,0,Budget,3,869.047619047619,60833.333333333336,0-3,50-100k
audi,q3,Audi Q3,160000.0,2020,2,150.0,0,petrol,1.5,0,1,0,0,1,1,Luxury,5,1066.6666666666667,106666.66666666667,4-6,100-200k
chevrolet,blazer,Chevrolet Blazer (2019 and later),165000.0,2020,2,230.0,1,electric,2.0,0,1,0,0,1,1,Budget,5,717.3913043478261,82500.0,4-6,100-200k
kia,niro hybrid,Kia Niro Hybrid,102000.0,2020,1,141.0,0,hybrid,1.6,0,1,1,1,0,0,Budget,5,723.4042553191489,63750.0,4-6,100-200k
nissan,x-trail,Nissan X-Trail,135000.0,2021,1,160.0,0,petrol,1.3,1,1,1,0,0,0,Budget,4,843.75,103846.15384615384,4-6,100-200k
peugeot,5008,Peugeot 5008,158000.0,2022,1,180.0,0,petrol,1.6,1,0,1,0,1,1,Other,3,877.7777777777778,98750.0,0-3,100-200k
citroen,c4 picasso,Citroen C4 Picasso,57000.0,2018,2,120.0,0,diesel,1.6,0,1,1,1,0,0,Other,7,475.0,35625.0,7-10,50-100k
toyota,corolla,Toyota Corolla Hybrid,101000.0,2020,1,98.0,0,hybrid,1.8,0,1,0,0,1,1,Budget,5,1030.6122448979593,56111.11111111111,4-6,100-200k
mazda,cx-5,Mazda CX-5,67000.0,2016,2,165.0,0,petrol,2.0,1,1,0,1,0,0,Other,9,406.06060606060606,33500.0,7-10,50-100k
nissan,micra,Nissan Micra,30900.0,2018,1,80.0,0,petrol,1.2,1,0,0,1,0,0,Budget,7,386.25,25750.0,7-10,0-50k
bmw,4 series,BMW 4 Series,20000.0,2023,1,255.0,0,petrol,2.0,0,1,0,0,1,1,Luxury,2,78.43137254901961,10000.0,0-3,0-50k
toyota,camry,Toyota Camry,38900.0,2011,3,167.0,0,petrol,2.4,1,1,0,0,0,0,Budget,14,232.93413173652695,16208.333333333334,11-15,0-50k
mercedes-benz,b-class,Mercedes B-Class,77000.0,2017,3,122.0,0,petrol,1.6,1,1,1,0,0,0,Luxury,8,631.1475409836065,48125.0,7-10,50-100k
citroen,jumpy,Citroen Jumpy short/medium,75000.0,2020,1,150.0,0,diesel,2.0,1,0,1,1,0,0,Other,5,500.0,37500.0,4-6,50-100k
volvo,xc40,Volvo XC40,179400.0,2020,1,262.0,0,hybrid,1.5,0,0,1,1,0,0,Other,5,684.7328244274809,119600.0,4-6,100-200k
mazda,cx-30,Mazda CX-30,104500.0,2020,1,165.0,0,petrol,2.0,0,1,0,0,1,1,Other,5,633.3333333333334,52250.0,4-6,100-200k
chevrolet,traverse,Chevrolet Traverse,135000.0,2019,2,310.0,0,electric,3.6,1,1,1,0,0,0,Budget,6,435.48387096774195,37500.0,4-6,100-200k
renault,clio 4th generation 20132019,Renault Clio 4th generation (2013-2019),26000.0,2015,2,120.0,0,petrol,1.2,1,1,0,0,0,0,Budget,10,216.66666666666666,21666.666666666668,7-10,0-50k
mitsubishi,eclipse cross,Mitsubishi Eclipse Cross,96125.0,2018,1,163.0,0,petrol,1.5,1,0,1,0,1,1,Other,7,589.7239263803681,64083.333333333336,7-10,50-100k
toyota,corolla,Toyota Corolla Hybrid,96300.0,2019,2,98.0,0,hybrid,1.8,0,1,1,0,0,0,Budget,6,982.6530612244898,53500.0,4-6,50-100k
mercedes-benz,e,Mercedes E-Class,200000.0,2018,2,211.0,0,hybrid,2.0,0,0,0,1,1,1,Luxury,7,947.8672985781991,100000.0,7-10,100-200k
peugeot,3008,Peugeot 3008,135000.0,2022,1,130.0,0,diesel,1.5,0,1,0,0,1,1,Other,3,1038.4615384615386,90000.0,0-3,100-200k
peugeot,3008,Peugeot 3008,115459.0,2018,1,165.0,0,petrol,1.6,0,1,1,1,0,0,Other,7,699.7515151515152,72161.875,7-10,100-200k
skoda,karoq,Skoda Karoq,108000.0,2021,0,150.0,0,petrol,1.5,0,1,0,0,1,1,Budget,4,720.0,72000.0,4-6,100-200k
geely,geometry c,Geely - Geely Geometry C,156900.0,2024,1,204.0,0,electric,,0,1,0,1,0,0,Other,1,769.1176470588235,,0-3,100-200k
toyota,corolla,Toyota Corolla Hybrid,126031.0,2022,1,98.0,0,hybrid,1.8,0,1,0,1,0,0,Budget,3,1286.030612244898,70017.22222222222,0-3,100-200k
skoda,superb,Skoda Superb (until 2019),107500.0,2018,1,180.0,0,petrol,1.8,0,1,1,1,0,0,Budget,7,597.2222222222222,59722.22222222222,7-10,100-200k
toyota,corolla,Toyota Corolla Hybrid,114900.0,2021,1,98.0,0,hybrid,1.8,0,1,0,0,0,0,Budget,4,1172.4489795918366,63833.33333333333,4-6,100-200k
mazda,cx-5,Mazda CX-5,126000.0,2021,2,165.0,0,petrol,2.0,0,1,1,1,0,0,Other,4,763.6363636363636,63000.0,4-6,100-200k
peugeot,208,Peugeot 208,98000.0,2022,1,130.0,0,petrol,1.2,0,1,0,0,1,1,Other,3,753.8461538461538,81666.66666666667,0-3,50-100k
citroën,c3,Citroen C3,47000.0,2019,2,110.0,0,petrol,1.2,0,1,1,1,0,0,Other,6,427.27272727272725,39166.66666666667,4-6,0-50k
renault,megane,Renault Megane Grand Coupe,96000.0,2021,1,116.0,0,diesel,1.5,1,1,0,1,0,0,Budget,4,827.5862068965517,64000.0,4-6,50-100k
citroen,c5 aircross,Citroen C5 Aircross,141000.0,2022,1,180.0,0,petrol,1.6,0,1,0,0,1,1,Other,3,783.3333333333334,88125.0,0-3,100-200k
renault,clio 5th generation 2019 onwards,Renault Clio 5th generation (2019 onwards),97900.0,2023,1,91.0,0,petrol,1.0,1,1,1,0,0,0,Budget,2,1075.8241758241759,97900.0,0-3,50-100k
lexus,rx330,Lexus RX330,35000.0,2008,5,211.0,1,hybrid,3.3,1,0,0,0,0,0,Luxury,17,165.87677725118485,10606.060606060606,15+,0-50k
alfa romeo,stelvio,Alfa Romeo Stelvio,189000.0,2020,1,280.0,1,petrol,2.0,1,1,1,0,0,0,Other,5,675.0,94500.0,4-6,100-200k
mitsubishi,outlander,Mitsubishi Outlander,117000.0,2019,1,150.0,1,petrol,2.0,0,1,1,1,0,0,Other,6,780.0,58500.0,4-6,100-200k
mazda,3,Mazda 3,11500.0,2021,2,165.0,0,petrol,2.0,0,1,0,0,1,1,Other,4,69.6969696969697,5750.0,4-6,0-50k
mazda,cx-5,Mazda CX-5,52500.0,2013,3,155.0,0,petrol,2.0,1,1,0,1,0,0,Other,12,338.7096774193548,26250.0,11-15,50-100k
hyundai,tucson,Hyundai Tucson,180000.0,2022,1,135.0,0,diesel,1.6,0,1,1,1,0,0,Budget,3,1333.3333333333333,112500.0,0-3,100-200k
skoda,kodiaq,Skoda Kodiaq,119000.0,2019,1,150.0,0,petrol,1.5,0,1,0,0,1,1,Budget,6,793.3333333333334,79333.33333333333,4-6,100-200k
nissan,x-trail,Nissan X-Trail,88000.0,2019,1,150.0,0,diesel,1.7,0,1,1,1,0,0,Budget,6,586.6666666666666,51764.705882352944,4-6,50-100k
kia,picanto,Kia Picanto,77600.0,2021,1,84.0,0,petrol,1.2,1,1,1,0,0,0,Budget,4,923.8095238095239,64666.66666666667,4-6,50-100k
ford,puma,Ford Puma,87900.0,2021,1,125.0,0,petrol,1.0,0,1,0,0,1,1,Other,4,703.2,87900.0,4-6,50-100k
hyundai,tucson,Hyundai Tucson,122000.0,2020,1,155.0,0,petrol,2.0,1,1,1,0,0,0,Budget,5,787.0967741935484,61000.0,4-6,100-200k
bmw,x5,BMW X5,40000.0,2009,10,235.0,1,diesel,3.0,1,1,0,0,0,0,Luxury,16,170.2127659574468,13333.333333333334,15+,0-50k
hyundai,i10,Hyundai i10,14000.0,2013,3,69.0,0,petrol,1.1,1,0,0,1,0,0,Budget,12,202.8985507246377,12727.272727272726,11-15,0-50k
mercedes-benz,gla,Mercedes GLA,6900.0,2019,1,156.0,0,petrol,1.6,1,1,1,0,0,0,Luxury,6,44.23076923076923,4312.5,4-6,0-50k
toyota,corolla,Toyota Corolla,106000.0,2020,1,98.0,0,petrol,1.8,0,1,1,1,0,0,Budget,5,1081.6326530612246,58888.88888888889,4-6,100-200k
skoda,superb,Skoda Superb (until 2019),24000.0,2011,2,200.0,0,petrol,2.0,1,1,0,0,0,0,Budget,14,120.0,12000.0,11-15,0-50k
geely,geometry c,Geely - Geely Geometry C,130000.0,2022,2,204.0,0,electric,,0,1,0,0,1,1,Other,3,637.2549019607843,,0-3,100-200k
audi,a5,Audi A5,60000.0,2020,1,252.0,1,petrol,2.0,0,0,0,0,0,0,Luxury,5,238.0952380952381,30000.0,4-6,50-100k
jeep,compass,Jeep Compass,222000.0,2022,1,180.0,1,hybrid,1.3,0,1,0,0,1,1,Other,3,1233.3333333333333,170769.23076923075,0-3,200-400k
suzuki,vitara,Suzuki Vitra,115000.0,2021,1,140.0,1,petrol,1.4,0,1,0,0,1,1,Budget,4,821.4285714285714,82142.85714285714,4-6,100-200k
mitsubishi,space star,Mitsubishi Space Star,56000.0,2020,1,80.0,0,petrol,1.2,1,1,1,0,0,0,Other,5,700.0,46666.66666666667,4-6,50-100k
toyota,corolla,Toyota Corolla Hybrid,113240.0,2020,1,98.0,0,hybrid,1.8,1,0,1,0,0,0,Budget,5,1155.5102040816328,62911.11111111111,4-6,100-200k
lexus,nx,Lexus NX,218000.0,2021,1,155.0,0,hybrid,2.5,0,0,1,0,1,1,Luxury,4,1406.4516129032259,87200.0,4-6,200-400k
